 ID do Estudante; Idade; Gênero; Etnia; Escolaridade dos Pais; Tempo de Estudo Semanal; Faltas; Aulas de Reforço; Apoio dos Pais; Atividades Extracurriculares; Esportes; Música; Voluntariado; Média de Notas;Nota Considerada
4004;18;Feminino;Caucasiano;Pós-graduação;13;9;Sim;Moderado;Não;Não;Não;Não;4;A
4005;15;Masculino;Asiático;Graduação;4;2;Não;Baixo;Sim;Não;Não;Não;2,868372228;C
4006;15;Masculino;Caucasiano;Graduação;13;20;Não;Baixo;Sim;Sim;Não;Não;3,413010639;B
4007;16;Feminino;Caucasiano;Graduação;16;8;Sim;Muito Alto;Não;Não;Não;Sim;4;A
4008;15;Masculino;Negro;Ensino Superior Incompleto;11;18;Não;Moderado;Sim;Não;Não;Não;3,513421256;A
4009;18;Masculino;Asiático;Ensino Superior Incompleto;19;15;Não;Nenhum;Não;Não;Sim;Não;3,311929823;B
4010;15;Masculino;Caucasiano;Ensino Médio;11;15;Não;Baixo;Não;Sim;Não;Não;4;A
4011;16;Masculino;Caucasiano;Ensino Médio;2;16;Sim;Moderado;Sim;Não;Sim;Não;3,194619919;B
4012;18;Feminino;Negro;Graduação;20;17;Não;Alto;Sim;Sim;Sim;Não;3,288720495;B
4013;15;Feminino;Caucasiano;Pós-graduação;20;9;Sim;Nenhum;Sim;Não;Sim;Não;4;A
4014;17;Feminino;Caucasiano;Graduação;1;20;Não;Moderado;Sim;Não;Sim;Não;3,011756735;B
4015;18;Masculino;Negro;Ensino Superior Incompleto;20;18;Não;Moderado;Sim;Não;Não;Não;2,929030403;C
4016;18;Feminino;Caucasiano;Nenhum;20;21;Não;Muito Alto;Sim;Não;Não;Sim;3,376284228;B
4017;17;Feminino;Negro;Nenhum;14;14;Não;Baixo;Não;Não;Sim;Não;2,696275969;C
4018;17;Feminino;Negro;Ensino Superior Incompleto;10;14;Não;Alto;Sim;Não;Não;Não;2,575346077;C
4019;18;Masculino;Asiático;Ensino Superior Incompleto;9;10;Não;Baixo;Sim;Não;Não;Não;2,760399505;C
4020;17;Feminino;Asiático;Graduação;17;7;Não;Moderado;Sim;Não;Não;Não;3,446276613;B
4021;16;Feminino;Negro;Nenhum;20;21;Não;Alto;Sim;Não;Sim;Não;3,653050332;A
4022;16;Feminino;Negro;Pós-graduação;1;15;Sim;Nenhum;Sim;Sim;Sim;Não;3,688526002;A
4023;16;Feminino;Asiático;Ensino Superior Incompleto;6;9;Não;Moderado;Sim;Sim;Não;Não;4;A
4024;18;Masculino;Caucasiano;Graduação;6;8;Sim;Moderado;Sim;Não;Sim;Não;3,917366378;A
4025;17;Feminino;Caucasiano;Ensino Superior Incompleto;6;14;Sim;Moderado;Não;Não;Não;Sim;3,473022874;B
4026;17;Masculino;Asiático;Ensino Médio;13;21;Não;Moderado;Sim;Não;Não;Sim;4;A
4027;15;Feminino;Negro;Graduação;1;29;Não;Baixo;Não;Sim;Não;Não;2;D
4028;15;Masculino;Caucasiano;Graduação;1;4;Não;Nenhum;Não;Sim;Sim;Não;2,590661057;C
4029;17;Masculino;Asiático;Ensino Superior Incompleto;14;19;Sim;Nenhum;Sim;Não;Não;Sim;3,386654398;B
4030;17;Masculino;Caucasiano;Ensino Superior Incompleto;10;1;Não;Alto;Não;Sim;Não;Sim;4;A
4031;17;Feminino;Asiático;Nenhum;9;21;Sim;Moderado;Sim;Sim;Não;Não;3,41757327;B
4032;18;Masculino;Asiático;Graduação;2;15;Não;Baixo;Sim;Sim;Não;Não;3,417738376;B
4033;17;Feminino;Outro;Pós-graduação;16;17;Sim;Alto;Sim;Sim;Não;Sim;3,046150106;B
4034;15;Feminino;Caucasiano;Nenhum;8;15;Não;Moderado;Não;Sim;Não;Sim;2,535469695;C
4035;18;Masculino;Negro;Ensino Médio;14;4;Sim;Muito Alto;Não;Não;Não;Não;4;A
4036;17;Masculino;Caucasiano;Pós-graduação;13;0;Não;Muito Alto;Sim;Não;Não;Não;3,796631104;A
4037;15;Masculino;Caucasiano;Ensino Médio;18;18;Não;Alto;Não;Sim;Sim;Não;3,532188784;A
4038;18;Feminino;Caucasiano;Graduação;16;9;Não;Baixo;Não;Não;Não;Não;4;A
4039;17;Feminino;Negro;Ensino Superior Incompleto;19;20;Não;Alto;Sim;Não;Sim;Sim;2,840072441;C
4040;17;Masculino;Caucasiano;Ensino Superior Incompleto;16;28;Não;Alto;Não;Não;Sim;Sim;2,595958989;C
4041;17;Masculino;Caucasiano;Ensino Superior Incompleto;15;12;Não;Alto;Sim;Sim;Não;Não;3,331621626;B
4042;18;Feminino;Negro;Ensino Médio;19;22;Não;Moderado;Não;Não;Não;Não;4;A
4043;15;Feminino;Asiático;Nenhum;7;23;Não;Alto;Não;Não;Não;Não;2,769761747;C
4044;15;Feminino;Asiático;Graduação;6;22;Não;Alto;Não;Sim;Sim;Sim;2,444217699;D
4045;16;Feminino;Outro;Graduação;11;22;Não;Moderado;Sim;Sim;Não;Sim;3,496854737;B
4046;17;Masculino;Caucasiano;Graduação;0;10;Sim;Alto;Sim;Não;Não;Não;2,210580271;D
4047;16;Masculino;Outro;Graduação;11;14;Não;Nenhum;Sim;Sim;Sim;Sim;3,730213529;A
4048;16;Masculino;Asiático;Ensino Médio;5;1;Não;Alto;Sim;Não;Sim;Não;3,965785422;A
4049;15;Masculino;Caucasiano;Nenhum;15;5;Não;Alto;Sim;Não;Não;Sim;3,060166564;B
4050;18;Masculino;Caucasiano;Graduação;17;20;Sim;Baixo;Não;Não;Não;Não;3,446057695;B
4051;18;Masculino;Caucasiano;Ensino Superior Incompleto;18;10;Não;Muito Alto;Sim;Sim;Não;Não;3,858300831;A
4052;15;Masculino;Caucasiano;Ensino Médio;2;14;Sim;Muito Alto;Sim;Sim;Não;Não;2,546278424;C
4053;18;Feminino;Negro;Ensino Médio;2;8;Não;Baixo;Sim;Sim;Não;Não;2,318089528;D
4054;16;Feminino;Negro;Nenhum;4;11;Sim;Nenhum;Não;Não;Não;Não;2,290396425;D
4055;17;Feminino;Asiático;Ensino Médio;2;25;Não;Alto;Sim;Sim;Não;Sim;2,899324769;C
4056;15;Feminino;Negro;Graduação;18;26;Sim;Moderado;Sim;Não;Não;Não;2,812213303;C
4057;17;Masculino;Caucasiano;Pós-graduação;4;3;Não;Moderado;Não;Não;Não;Não;2,42919188;D
4058;18;Feminino;Asiático;Pós-graduação;13;27;Não;Alto;Sim;Sim;Sim;Não;4;A
4059;17;Masculino;Caucasiano;Pós-graduação;20;22;Não;Muito Alto;Não;Sim;Não;Não;2,81834351;C
4060;18;Feminino;Outro;Pós-graduação;15;26;Sim;Moderado;Não;Sim;Sim;Não;3,597792097;A
4061;18;Masculino;Caucasiano;Ensino Superior Incompleto;0;23;Sim;Nenhum;Sim;Não;Não;Não;3,332065847;B
4062;16;Feminino;Outro;Ensino Médio;16;13;Sim;Alto;Não;Sim;Não;Sim;2,885870666;C
4063;18;Masculino;Caucasiano;Graduação;10;21;Não;Alto;Não;Não;Não;Sim;4;A
4064;16;Masculino;Caucasiano;Ensino Médio;8;2;Não;Muito Alto;Não;Não;Não;Não;3,744678216;A
4065;16;Feminino;Caucasiano;Ensino Médio;20;26;Não;Baixo;Não;Sim;Não;Não;3,890170434;A
4066;16;Masculino;Asiático;Ensino Médio;3;20;Não;Moderado;Não;Não;Não;Sim;3,000243844;B
4067;15;Feminino;Asiático;Ensino Superior Incompleto;1;16;Sim;Moderado;Não;Não;Não;Não;3,103693963;B
4068;15;Feminino;Caucasiano;Ensino Médio;8;29;Não;Alto;Não;Sim;Não;Sim;3,407517048;B
4069;18;Feminino;Outro;Ensino Médio;4;12;Não;Nenhum;Sim;Sim;Não;Sim;2,020880046;D
4070;16;Feminino;Negro;Ensino Superior Incompleto;3;7;Não;Muito Alto;Sim;Não;Não;Não;3,174779758;B
4071;15;Feminino;Negro;Pós-graduação;4;11;Sim;Moderado;Sim;Não;Não;Não;4;A
4072;16;Masculino;Asiático;Ensino Superior Incompleto;17;11;Não;Muito Alto;Não;Sim;Não;Não;3,029174561;B
4073;17;Feminino;Caucasiano;Pós-graduação;12;11;Sim;Moderado;Sim;Sim;Não;Não;3,14559161;B
4074;17;Feminino;Caucasiano;Ensino Médio;4;26;Não;Alto;Sim;Sim;Não;Não;3,114213886;B
4075;17;Feminino;Outro;Ensino Médio;18;1;Sim;Muito Alto;Não;Sim;Sim;Não;3,570871243;A
4076;18;Masculino;Outro;Ensino Superior Incompleto;2;28;Não;Muito Alto;Sim;Não;Não;Sim;2,783347139;C
4077;16;Feminino;Outro;Ensino Superior Incompleto;17;9;Não;Muito Alto;Sim;Não;Não;Sim;4;A
4078;17;Feminino;Outro;Graduação;5;22;Sim;Nenhum;Sim;Não;Sim;Não;3,25484076;B
4079;15;Feminino;Caucasiano;Graduação;5;8;Não;Moderado;Não;Não;Sim;Não;3,332379186;B
4080;17;Masculino;Asiático;Graduação;4;0;Não;Nenhum;Sim;Não;Não;Não;3,251260618;B
4081;17;Masculino;Caucasiano;Pós-graduação;0;28;Não;Moderado;Não;Não;Não;Sim;2,787777459;C
4082;17;Masculino;Outro;Ensino Superior Incompleto;7;3;Não;Baixo;Não;Não;Não;Sim;2,650119231;C
4083;18;Feminino;Caucasiano;Ensino Médio;0;22;Sim;Alto;Sim;Não;Sim;Não;3,15103584;B
4084;15;Feminino;Negro;Ensino Superior Incompleto;20;13;Não;Alto;Não;Não;Não;Não;4;A
4085;16;Masculino;Negro;Ensino Médio;5;15;Sim;Moderado;Não;Não;Não;Sim;3,46550614;B
4086;15;Masculino;Caucasiano;Ensino Médio;19;24;Não;Alto;Não;Não;Sim;Não;2,623007271;C
4087;16;Masculino;Caucasiano;Ensino Médio;13;17;Não;Nenhum;Sim;Não;Não;Não;3,201972364;B
4088;18;Masculino;Asiático;Ensino Superior Incompleto;10;1;Não;Muito Alto;Sim;Não;Não;Não;4;A
4089;18;Feminino;Asiático;Ensino Médio;1;5;Sim;Baixo;Sim;Não;Sim;Não;2,236488432;D
4090;18;Feminino;Caucasiano;Nenhum;20;2;Sim;Moderado;Não;Sim;Sim;Não;4;A
4091;18;Masculino;Asiático;Graduação;3;19;Não;Moderado;Sim;Sim;Não;Não;2,393205613;D
4092;16;Feminino;Negro;Graduação;12;18;Não;Muito Alto;Sim;Não;Não;Sim;3,687546381;A
4093;17;Masculino;Caucasiano;Graduação;6;12;Sim;Muito Alto;Sim;Sim;Não;Não;4;A
4094;16;Feminino;Caucasiano;Graduação;5;16;Sim;Moderado;Sim;Sim;Não;Não;4;A
4095;15;Masculino;Asiático;Ensino Médio;2;13;Sim;Nenhum;Não;Não;Não;Não;3,078815395;B
4096;18;Masculino;Asiático;Ensino Médio;8;29;Não;Alto;Não;Sim;Não;Sim;2,812967451;C
4097;18;Masculino;Negro;Ensino Médio;13;21;Não;Moderado;Sim;Sim;Sim;Sim;2,62538461;C
4098;15;Feminino;Negro;Graduação;19;10;Não;Alto;Não;Não;Sim;Sim;3,366667489;B
4099;16;Feminino;Caucasiano;Graduação;10;15;Não;Nenhum;Sim;Sim;Sim;Não;2,958400025;C
4100;17;Feminino;Caucasiano;Ensino Médio;4;10;Sim;Alto;Não;Sim;Sim;Sim;3,704572674;A
4101;17;Masculino;Caucasiano;Ensino Médio;13;28;Não;Baixo;Sim;Sim;Não;Não;3,498606233;B
4102;15;Masculino;Caucasiano;Pós-graduação;18;17;Sim;Moderado;Não;Sim;Não;Não;3,133816757;B
4103;17;Masculino;Negro;Ensino Superior Incompleto;7;1;Não;Baixo;Não;Não;Não;Não;3,490833549;B
4104;16;Feminino;Outro;Graduação;6;22;Não;Muito Alto;Sim;Não;Não;Não;3,273210129;B
4105;16;Masculino;Caucasiano;Ensino Médio;6;20;Não;Baixo;Sim;Não;Sim;Não;3,63615604;A
4106;15;Feminino;Caucasiano;Ensino Médio;2;7;Não;Alto;Não;Não;Não;Não;3,942843124;A
4107;16;Feminino;Negro;Graduação;2;13;Não;Baixo;Sim;Não;Não;Não;3,494770403;B
4108;18;Feminino;Asiático;Graduação;17;1;Não;Moderado;Não;Sim;Não;Sim;4;A
4109;15;Masculino;Asiático;Graduação;12;12;Sim;Muito Alto;Sim;Sim;Sim;Não;2,920166307;C
4110;16;Masculino;Asiático;Ensino Superior Incompleto;0;9;Não;Baixo;Sim;Sim;Não;Não;2,548946965;C
4111;15;Masculino;Negro;Ensino Superior Incompleto;4;7;Sim;Muito Alto;Sim;Não;Sim;Sim;3,783440962;A
4112;17;Feminino;Asiático;Graduação;3;6;Sim;Muito Alto;Sim;Não;Não;Não;3,795214398;A
4113;16;Feminino;Caucasiano;Ensino Médio;15;12;Sim;Alto;Sim;Sim;Não;Não;4;A
4114;18;Masculino;Caucasiano;Ensino Superior Incompleto;14;25;Sim;Nenhum;Não;Não;Não;Não;2,808787932;C
4115;16;Masculino;Caucasiano;Pós-graduação;17;29;Não;Muito Alto;Não;Sim;Sim;Não;4;A
4116;15;Feminino;Negro;Ensino Médio;16;23;Não;Muito Alto;Sim;Não;Sim;Não;2,886470536;C
4117;15;Feminino;Outro;Ensino Superior Incompleto;13;26;Sim;Muito Alto;Sim;Não;Sim;Sim;2,519731664;C
4118;16;Masculino;Asiático;Graduação;13;18;Não;Muito Alto;Sim;Não;Não;Não;2,913382224;C
4119;18;Feminino;Caucasiano;Pós-graduação;18;23;Não;Moderado;Sim;Não;Não;Sim;3,384646302;B
4120;18;Masculino;Caucasiano;Ensino Superior Incompleto;5;14;Sim;Alto;Sim;Sim;Não;Não;3,925816969;A
4121;18;Masculino;Caucasiano;Ensino Superior Incompleto;12;21;Não;Moderado;Sim;Não;Sim;Sim;2,527672682;C
4122;15;Feminino;Caucasiano;Graduação;17;1;Sim;Moderado;Sim;Sim;Não;Não;4;A
4123;16;Feminino;Negro;Graduação;14;21;Não;Alto;Não;Sim;Não;Não;3,923182817;A
4124;17;Feminino;Outro;Graduação;6;4;Sim;Alto;Sim;Sim;Não;Não;2,699723232;C
4125;15;Masculino;Outro;Ensino Superior Incompleto;18;18;Sim;Alto;Sim;Não;Não;Não;2,893040072;C
4126;18;Feminino;Negro;Ensino Médio;16;0;Não;Muito Alto;Não;Não;Não;Não;4;A
4127;16;Masculino;Asiático;Graduação;8;6;Não;Baixo;Não;Não;Não;Não;2,685292559;C
4128;18;Masculino;Negro;Pós-graduação;10;17;Não;Moderado;Sim;Sim;Sim;Não;3,141137991;B
4129;17;Feminino;Caucasiano;Pós-graduação;4;0;Não;Moderado;Não;Não;Sim;Não;2,48787098;D
4130;18;Masculino;Negro;Ensino Médio;1;0;Sim;Baixo;Sim;Não;Não;Não;4;A
4131;18;Feminino;Negro;Ensino Superior Incompleto;14;6;Não;Moderado;Sim;Não;Sim;Sim;4;A
4132;17;Feminino;Asiático;Ensino Superior Incompleto;11;27;Não;Muito Alto;Não;Sim;Não;Sim;3,513391997;A
4133;16;Masculino;Caucasiano;Pós-graduação;9;16;Não;Moderado;Não;Sim;Sim;Não;3,189457394;B
4134;15;Masculino;Caucasiano;Graduação;9;24;Não;Moderado;Sim;Não;Não;Sim;3,629820362;A
4135;16;Masculino;Caucasiano;Ensino Superior Incompleto;19;5;Não;Moderado;Não;Sim;Sim;Não;4;A
4136;17;Masculino;Outro;Nenhum;10;19;Sim;Alto;Sim;Sim;Sim;Sim;2,698181343;C
4137;18;Feminino;Caucasiano;Ensino Superior Incompleto;9;11;Não;Moderado;Não;Não;Não;Não;3,856790731;A
4138;16;Feminino;Asiático;Nenhum;6;19;Não;Moderado;Sim;Não;Sim;Não;3,113349664;B
4139;15;Masculino;Asiático;Graduação;13;14;Não;Moderado;Não;Não;Não;Sim;3,954770143;A
4140;17;Masculino;Caucasiano;Graduação;12;12;Sim;Moderado;Sim;Sim;Sim;Sim;4;A
4141;16;Feminino;Negro;Ensino Superior Incompleto;4;11;Não;Alto;Sim;Não;Não;Sim;2,890192347;C
4142;15;Feminino;Asiático;Ensino Superior Incompleto;18;29;Não;Alto;Sim;Não;Sim;Não;3,521823082;A
4143;17;Masculino;Caucasiano;Pós-graduação;9;20;Não;Nenhum;Sim;Não;Não;Não;3,474965823;B
4144;15;Masculino;Outro;Ensino Médio;7;1;Sim;Muito Alto;Sim;Sim;Não;Não;4;A
4145;17;Feminino;Caucasiano;Ensino Médio;17;20;Não;Nenhum;Sim;Sim;Sim;Sim;3,525152553;A
4146;18;Masculino;Caucasiano;Pós-graduação;0;17;Não;Nenhum;Sim;Não;Sim;Não;2,982456025;C
4147;16;Masculino;Asiático;Graduação;4;27;Não;Alto;Não;Não;Sim;Sim;3,382690115;B
4148;15;Feminino;Asiático;Graduação;10;3;Sim;Alto;Sim;Sim;Sim;Sim;4;A
4149;17;Feminino;Outro;Ensino Médio;19;9;Não;Nenhum;Não;Sim;Não;Não;4;A
4150;15;Feminino;Negro;Ensino Médio;10;10;Sim;Alto;Não;Não;Sim;Sim;3,05941861;B
4151;15;Feminino;Outro;Nenhum;15;29;Não;Nenhum;Sim;Sim;Sim;Não;3,745591551;A
4152;16;Feminino;Asiático;Ensino Médio;9;20;Não;Muito Alto;Sim;Não;Não;Não;2,714211493;C
4153;18;Masculino;Asiático;Graduação;14;5;Sim;Alto;Sim;Sim;Sim;Sim;4;A
4154;15;Masculino;Negro;Ensino Médio;6;5;Não;Baixo;Não;Não;Sim;Não;3,29579296;B
4155;17;Masculino;Caucasiano;Graduação;14;8;Não;Baixo;Não;Não;Sim;Não;4;A
4156;17;Masculino;Outro;Ensino Médio;15;19;Não;Alto;Não;Não;Não;Não;3,277094446;B
4157;18;Feminino;Caucasiano;Ensino Superior Incompleto;5;12;Não;Alto;Sim;Não;Sim;Não;2,526365722;C
4158;17;Feminino;Negro;Pós-graduação;10;29;Sim;Muito Alto;Não;Não;Sim;Não;3,543591368;A
4159;18;Feminino;Caucasiano;Ensino Médio;16;4;Sim;Muito Alto;Não;Não;Não;Não;4;A
4160;17;Feminino;Negro;Ensino Superior Incompleto;14;5;Sim;Moderado;Sim;Não;Sim;Não;4;A
4161;16;Masculino;Caucasiano;Ensino Médio;15;3;Sim;Muito Alto;Não;Sim;Não;Sim;4;A
4162;15;Masculino;Caucasiano;Ensino Médio;1;5;Sim;Moderado;Não;Sim;Não;Não;3,989650428;A
4163;16;Feminino;Asiático;Ensino Superior Incompleto;3;17;Sim;Moderado;Sim;Não;Não;Não;3,668235165;A
4164;15;Feminino;Caucasiano;Ensino Superior Incompleto;18;27;Não;Alto;Sim;Sim;Não;Não;3,812072614;A
4165;15;Feminino;Negro;Graduação;5;12;Não;Baixo;Sim;Sim;Não;Não;2,971414688;C
4166;15;Feminino;Caucasiano;Graduação;17;22;Sim;Moderado;Sim;Não;Não;Não;2,580728653;C
4167;16;Feminino;Caucasiano;Ensino Superior Incompleto;20;2;Não;Muito Alto;Sim;Não;Não;Não;4;A
4168;15;Feminino;Caucasiano;Nenhum;10;29;Sim;Moderado;Não;Não;Não;Não;3,385044677;B
4169;16;Masculino;Asiático;Graduação;8;9;Não;Muito Alto;Não;Não;Não;Não;2,649006055;C
4170;18;Feminino;Caucasiano;Nenhum;2;3;Não;Nenhum;Não;Sim;Sim;Sim;3,523189318;A
4171;17;Feminino;Outro;Graduação;1;24;Não;Moderado;Sim;Não;Sim;Sim;2,6127671;C
4172;17;Masculino;Caucasiano;Graduação;17;30;Não;Moderado;Sim;Não;Não;Não;3,935571634;A
4173;15;Feminino;Caucasiano;Ensino Médio;14;14;Sim;Moderado;Sim;Sim;Sim;Não;3,94963212;A
4174;16;Masculino;Caucasiano;Graduação;17;11;Não;Muito Alto;Não;Não;Sim;Sim;4;A
4175;17;Feminino;Caucasiano;Pós-graduação;18;14;Não;Moderado;Não;Não;Sim;Sim;3,023009643;B
4176;16;Masculino;Asiático;Graduação;14;28;Não;Moderado;Sim;Sim;Não;Não;2,455828329;D
4177;16;Feminino;Asiático;Ensino Médio;16;20;Não;Moderado;Não;Sim;Não;Sim;2,822182244;C
4178;15;Masculino;Negro;Ensino Superior Incompleto;17;24;Não;Alto;Sim;Não;Sim;Sim;3,146623534;B
4179;17;Feminino;Caucasiano;Pós-graduação;17;25;Sim;Moderado;Sim;Não;Não;Não;4;A
4180;15;Masculino;Caucasiano;Ensino Médio;10;28;Sim;Alto;Não;Sim;Não;Não;3,608614943;A
4181;15;Masculino;Caucasiano;Graduação;17;25;Não;Alto;Sim;Sim;Não;Não;3,179286015;B
4182;17;Feminino;Outro;Nenhum;2;9;Sim;Baixo;Sim;Sim;Não;Não;3,916961971;A
4183;17;Feminino;Caucasiano;Nenhum;12;11;Sim;Muito Alto;Não;Não;Não;Não;4;A
4184;18;Masculino;Asiático;Graduação;13;25;Não;Muito Alto;Não;Não;Não;Não;3,612114864;A
4185;18;Masculino;Caucasiano;Graduação;3;21;Não;Moderado;Não;Sim;Não;Não;2,593133501;C
4186;16;Feminino;Caucasiano;Graduação;17;7;Não;Alto;Sim;Não;Não;Não;4;A
4187;17;Feminino;Caucasiano;Pós-graduação;4;20;Não;Alto;Não;Não;Não;Não;3,086458122;B
4188;18;Feminino;Caucasiano;Ensino Médio;13;20;Não;Muito Alto;Sim;Não;Não;Sim;4;A
4189;16;Masculino;Asiático;Ensino Médio;11;2;Não;Baixo;Sim;Não;Não;Não;3,091159063;B
4190;16;Feminino;Caucasiano;Pós-graduação;6;6;Não;Alto;Não;Não;Não;Não;4;A
4191;16;Masculino;Asiático;Ensino Médio;11;17;Sim;Nenhum;Não;Não;Não;Não;3,323739942;B
4192;18;Masculino;Caucasiano;Graduação;7;26;Sim;Baixo;Sim;Sim;Sim;Não;3,433517118;B
4193;17;Feminino;Outro;Ensino Superior Incompleto;20;27;Não;Alto;Sim;Sim;Sim;Não;3,23460554;B
4194;15;Feminino;Caucasiano;Nenhum;20;2;Sim;Muito Alto;Não;Não;Não;Sim;4;A
4195;16;Feminino;Asiático;Ensino Médio;2;14;Sim;Alto;Sim;Não;Não;Não;4;A
4196;18;Masculino;Asiático;Ensino Superior Incompleto;0;1;Não;Alto;Sim;Sim;Não;Não;3,563910185;A
4197;18;Masculino;Outro;Pós-graduação;2;14;Não;Alto;Não;Sim;Não;Não;2,615474442;C
4198;15;Masculino;Caucasiano;Graduação;10;12;Não;Muito Alto;Não;Não;Sim;Não;2,704315162;C
4199;15;Feminino;Asiático;Graduação;17;23;Não;Moderado;Sim;Não;Não;Não;3,27870565;B
4200;18;Masculino;Caucasiano;Ensino Superior Incompleto;6;19;Não;Baixo;Não;Não;Não;Não;3,528165645;A
4201;17;Masculino;Caucasiano;Ensino Médio;8;9;Não;Muito Alto;Não;Não;Não;Não;3,032863612;B
4202;15;Masculino;Caucasiano;Ensino Médio;3;23;Não;Moderado;Sim;Não;Sim;Sim;3,430574072;B
4203;18;Feminino;Caucasiano;Ensino Superior Incompleto;9;23;Não;Baixo;Não;Não;Sim;Não;2,183293888;D
4204;15;Masculino;Outro;Nenhum;17;23;Sim;Alto;Sim;Não;Não;Sim;2,869864962;C
4205;17;Feminino;Caucasiano;Ensino Médio;15;23;Sim;Alto;Não;Sim;Não;Sim;3,671384166;A
4206;16;Masculino;Negro;Ensino Superior Incompleto;11;7;Sim;Moderado;Sim;Não;Não;Não;4;A
4207;15;Feminino;Negro;Ensino Superior Incompleto;18;15;Sim;Muito Alto;Não;Não;Sim;Sim;4;A
4208;17;Masculino;Negro;Nenhum;2;27;Sim;Moderado;Não;Não;Não;Não;2,677217331;C
4209;18;Feminino;Negro;Ensino Superior Incompleto;7;24;Não;Nenhum;Sim;Sim;Não;Não;2,957383466;C
4210;15;Feminino;Caucasiano;Ensino Superior Incompleto;18;15;Sim;Moderado;Sim;Não;Sim;Sim;3,316398581;B
4211;15;Masculino;Negro;Nenhum;8;1;Sim;Nenhum;Não;Sim;Sim;Não;3,572441821;A
4212;18;Feminino;Caucasiano;Pós-graduação;18;8;Não;Moderado;Sim;Não;Não;Não;3,32540301;B
4213;16;Masculino;Outro;Nenhum;16;7;Não;Moderado;Não;Não;Não;Sim;4;A
4214;18;Feminino;Asiático;Pós-graduação;12;10;Não;Muito Alto;Sim;Não;Sim;Não;4;A
4215;15;Feminino;Outro;Nenhum;1;25;Não;Alto;Sim;Não;Sim;Sim;2,779288032;C
4216;18;Masculino;Caucasiano;Pós-graduação;3;0;Não;Moderado;Sim;Não;Sim;Não;2,894284575;C
4217;17;Masculino;Caucasiano;Nenhum;10;29;Não;Baixo;Sim;Não;Não;Não;2,597956374;C
4218;18;Masculino;Caucasiano;Graduação;1;20;Sim;Moderado;Não;Não;Sim;Não;3,310433483;B
4219;15;Masculino;Caucasiano;Ensino Superior Incompleto;3;10;Não;Alto;Não;Sim;Não;Não;2,628816685;C
4220;18;Masculino;Caucasiano;Graduação;3;17;Não;Baixo;Não;Não;Não;Não;2;D
4221;16;Masculino;Negro;Ensino Superior Incompleto;19;25;Não;Alto;Não;Não;Não;Não;3,114707281;B
4222;18;Masculino;Caucasiano;Nenhum;0;20;Sim;Moderado;Sim;Não;Não;Não;3,338943495;B
4223;16;Feminino;Negro;Graduação;10;28;Sim;Muito Alto;Sim;Sim;Não;Sim;3,976232167;A
4224;17;Masculino;Asiático;Nenhum;1;14;Não;Moderado;Não;Não;Não;Não;2,658726664;C
4225;16;Masculino;Negro;Pós-graduação;18;23;Não;Muito Alto;Sim;Não;Não;Não;4;A
4226;18;Feminino;Caucasiano;Nenhum;7;8;Não;Alto;Sim;Não;Não;Não;3,124448063;B
4227;15;Masculino;Caucasiano;Ensino Superior Incompleto;19;8;Sim;Alto;Sim;Não;Sim;Não;4;A
4228;16;Masculino;Caucasiano;Graduação;3;0;Sim;Alto;Sim;Sim;Não;Sim;2,640368933;C
4229;17;Masculino;Caucasiano;Ensino Superior Incompleto;15;6;Sim;Muito Alto;Não;Sim;Não;Sim;4;A
4230;16;Feminino;Negro;Ensino Médio;14;11;Não;Alto;Não;Sim;Não;Sim;4;A
4231;16;Feminino;Caucasiano;Graduação;4;26;Não;Alto;Não;Não;Sim;Sim;2;D
4232;16;Masculino;Asiático;Graduação;4;23;Não;Baixo;Sim;Não;Não;Não;2,377610286;D
4233;17;Feminino;Asiático;Pós-graduação;14;9;Sim;Moderado;Sim;Não;Sim;Não;3,747093353;A
4234;18;Feminino;Negro;Ensino Superior Incompleto;16;18;Não;Baixo;Sim;Não;Não;Não;3,958212894;A
4235;16;Feminino;Caucasiano;Ensino Superior Incompleto;2;28;Sim;Alto;Não;Sim;Não;Sim;3,307213064;B
4236;16;Feminino;Caucasiano;Ensino Superior Incompleto;17;15;Sim;Nenhum;Sim;Sim;Sim;Não;3,988317423;A
4237;15;Feminino;Asiático;Ensino Médio;10;5;Sim;Alto;Não;Não;Não;Não;3,181693904;B
4238;17;Masculino;Caucasiano;Graduação;5;10;Não;Moderado;Sim;Não;Não;Não;2,912681454;C
4239;16;Masculino;Caucasiano;Ensino Médio;11;18;Não;Nenhum;Não;Não;Não;Sim;2,504605742;C
4240;17;Masculino;Caucasiano;Ensino Superior Incompleto;16;24;Sim;Moderado;Sim;Sim;Sim;Não;3,704370618;A
4241;16;Feminino;Caucasiano;Ensino Superior Incompleto;13;28;Sim;Moderado;Não;Não;Sim;Não;3,404699158;B
4242;18;Feminino;Asiático;Graduação;5;18;Não;Alto;Sim;Sim;Não;Não;2,092338319;D
4243;18;Feminino;Caucasiano;Pós-graduação;9;17;Sim;Moderado;Sim;Sim;Não;Sim;3,753422545;A
4244;16;Feminino;Negro;Graduação;15;24;Não;Moderado;Sim;Sim;Sim;Não;2,739020971;C
4245;18;Masculino;Caucasiano;Ensino Superior Incompleto;17;14;Não;Muito Alto;Não;Não;Não;Não;4;A
4246;16;Feminino;Negro;Graduação;19;26;Não;Moderado;Sim;Sim;Não;Sim;4;A
